evidenceId:ID,text,:LABEL
ev-1141,1141,Evidence
ev-1142,1142,Evidence
ev-1143,1143,Evidence
ev-1144,1144,Evidence
ev-1145,1145,Evidence
ev-1146,1146,Evidence
ev-1147,1147,Evidence
ev-1148,1148,Evidence
ev-1149,1149,Evidence
ev-1150,1150,Evidence
ev-1151,1151,Evidence
ev-1152,1152,Evidence
ev-1153,1153,Evidence
ev-1154,1154,Evidence
ev-1155,1155,Evidence
ev-1156,1156,Evidence
ev-1157,1157,Evidence
ev-1158,1158,Evidence
ev-1159,1159,Evidence
ev-1160,1160,Evidence
ev-1161,1161,Evidence
ev-1162,1162,Evidence
ev-1163,1163,Evidence
ev-1164,1164,Evidence
ev-1165,1165,Evidence
ev-1166,1166,Evidence
ev-1167,1167,Evidence
ev-1168,1168,Evidence
ev-1169,1169,Evidence
ev-1170,1170,Evidence
ev-1171,1171,Evidence
ev-1172,1172,Evidence
ev-1173,1173,Evidence
ev-1174,1174,Evidence
ev-1175,1175,Evidence
ev-1176,1176,Evidence
ev-1177,1177,Evidence
ev-1178,1178,Evidence
ev-1179,1179,Evidence
ev-1180,1180,Evidence
ev-1181,1181,Evidence
ev-1182,1182,Evidence
ev-1183,1183,Evidence
ev-1184,1184,Evidence
ev-1185,1185,Evidence
ev-1186,1186,Evidence
ev-1187,1187,Evidence
ev-1188,1188,Evidence
ev-1189,1189,Evidence
ev-1190,1190,Evidence
ev-1191,1191,Evidence
ev-1192,1192,Evidence
ev-1193,1193,Evidence
ev-1194,1194,Evidence
ev-1195,1195,Evidence
ev-1196,1196,Evidence
ev-1197,1197,Evidence
ev-1198,1198,Evidence
ev-1199,1199,Evidence
ev-1200,1200,Evidence
ev-1201,1201,Evidence
ev-1202,1202,Evidence
ev-1203,1203,Evidence
ev-1204,1204,Evidence
ev-1205,1205,Evidence
ev-1206,1206,Evidence
ev-1207,1207,Evidence
ev-1208,1208,Evidence
ev-1209,1209,Evidence
ev-1210,1210,Evidence
ev-1211,1211,Evidence
ev-1212,1212,Evidence
ev-1213,1213,Evidence
ev-1214,1214,Evidence
ev-1215,1215,Evidence
ev-1216,1216,Evidence
ev-1217,1217,Evidence
ev-1218,1218,Evidence
ev-1219,1219,Evidence
ev-1220,1220,Evidence
ev-1221,1221,Evidence
ev-1222,1222,Evidence
ev-1223,1223,Evidence
ev-1224,1224,Evidence
ev-1225,1225,Evidence
ev-1226,1226,Evidence
ev-1227,1227,Evidence
ev-1228,1228,Evidence
ev-1229,1229,Evidence
ev-1230,1230,Evidence
ev-1231,1231,Evidence
ev-1232,1232,Evidence
ev-1233,1233,Evidence
ev-1234,1234,Evidence
ev-1235,1235,Evidence
ev-1236,1236,Evidence
ev-1237,1237,Evidence
ev-1238,1238,Evidence
ev-1239,1239,Evidence
ev-1240,1240,Evidence
ev-1241,1241,Evidence
ev-1242,1242,Evidence
ev-1243,1243,Evidence
ev-1244,1244,Evidence
ev-1245,1245,Evidence
ev-1246,1246,Evidence
ev-1247,1247,Evidence
ev-1248,1248,Evidence
ev-1249,1249,Evidence
ev-1250,1250,Evidence
ev-1251,1251,Evidence
ev-1252,1252,Evidence
ev-1253,1253,Evidence
ev-1254,1254,Evidence
ev-1255,1255,Evidence
ev-1256,1256,Evidence
ev-1257,1257,Evidence
ev-1258,1258,Evidence
ev-1259,1259,Evidence
ev-1260,1260,Evidence
ev-1261,1261,Evidence
ev-1262,1262,Evidence
ev-1263,1263,Evidence
ev-1264,1264,Evidence
ev-1265,1265,Evidence
ev-1266,1266,Evidence
ev-1267,1267,Evidence
ev-1268,1268,Evidence
ev-1269,1269,Evidence
ev-1270,1270,Evidence
ev-1271,1271,Evidence
ev-1272,1272,Evidence
ev-1273,1273,Evidence
ev-1274,1274,Evidence
ev-1275,1275,Evidence
ev-1276,1276,Evidence
ev-1277,1277,Evidence
ev-1278,1278,Evidence
ev-1279,1279,Evidence
ev-1280,1280,Evidence
ev-1281,1281,Evidence
ev-1282,1282,Evidence
ev-1283,1283,Evidence
ev-1284,1284,Evidence
ev-1285,1285,Evidence
ev-1286,1286,Evidence
ev-1287,1287,Evidence
ev-1288,1288,Evidence
ev-1289,1289,Evidence
ev-1290,1290,Evidence
ev-1291,1291,Evidence
ev-1292,1292,Evidence
ev-1293,1293,Evidence
ev-1294,1294,Evidence
ev-1295,1295,Evidence
ev-1296,1296,Evidence
ev-1297,1297,Evidence
ev-1298,1298,Evidence
ev-1299,1299,Evidence
ev-1300,1300,Evidence
ev-1301,1301,Evidence
ev-1302,1302,Evidence
ev-1303,1303,Evidence
ev-1304,1304,Evidence
ev-1305,1305,Evidence
ev-1306,1306,Evidence
ev-1307,1307,Evidence
ev-1308,1308,Evidence
ev-1309,1309,Evidence
ev-1310,1310,Evidence
ev-1311,1311,Evidence
ev-1312,1312,Evidence
ev-1313,1313,Evidence
ev-1314,1314,Evidence
ev-1315,1315,Evidence
ev-1316,1316,Evidence
ev-1317,1317,Evidence
ev-1318,1318,Evidence
ev-1319,1319,Evidence
ev-1320,1320,Evidence
ev-1321,1321,Evidence
ev-1322,1322,Evidence
ev-1323,1323,Evidence
ev-1324,1324,Evidence
ev-1325,1325,Evidence
ev-1326,1326,Evidence
ev-1327,1327,Evidence
ev-1328,1328,Evidence
ev-1329,1329,Evidence
ev-1330,1330,Evidence
ev-1331,1331,Evidence
ev-1332,1332,Evidence
ev-1333,1333,Evidence
ev-1334,1334,Evidence
ev-1335,1335,Evidence
ev-1336,1336,Evidence
ev-1337,1337,Evidence
ev-1338,1338,Evidence
ev-1339,1339,Evidence
ev-1340,1340,Evidence
ev-1341,1341,Evidence
ev-1342,1342,Evidence
ev-1343,1343,Evidence
ev-1344,1344,Evidence
ev-1345,1345,Evidence
ev-1346,1346,Evidence
ev-1347,1347,Evidence
ev-1348,1348,Evidence
ev-1349,1349,Evidence
ev-1350,1350,Evidence
ev-1351,1351,Evidence
ev-1352,1352,Evidence
ev-1353,1353,Evidence
ev-1354,1354,Evidence
ev-1355,1355,Evidence
ev-1356,1356,Evidence
ev-1357,1357,Evidence
ev-1358,1358,Evidence
ev-1359,1359,Evidence
ev-1360,1360,Evidence
ev-1361,1361,Evidence
ev-1362,1362,Evidence
ev-1363,1363,Evidence
ev-1364,1364,Evidence
ev-1365,1365,Evidence
ev-1366,1366,Evidence
ev-1367,1367,Evidence
ev-1368,1368,Evidence
ev-1369,1369,Evidence
ev-1370,1370,Evidence
ev-1371,1371,Evidence
ev-1372,1372,Evidence
ev-1373,1373,Evidence
ev-1374,1374,Evidence
ev-1375,1375,Evidence
ev-1376,1376,Evidence
ev-1377,1377,Evidence
ev-1378,1378,Evidence
ev-1379,1379,Evidence
ev-1380,1380,Evidence
ev-1381,1381,Evidence
ev-1382,1382,Evidence
ev-1383,1383,Evidence
ev-1384,1384,Evidence
ev-1385,1385,Evidence
ev-1386,1386,Evidence
ev-1387,1387,Evidence
ev-1388,1388,Evidence
ev-1389,1389,Evidence
ev-1390,1390,Evidence
ev-1391,1391,Evidence
ev-1392,1392,Evidence
ev-1393,1393,Evidence
ev-1394,1394,Evidence
ev-1395,1395,Evidence
ev-1396,1396,Evidence
ev-1397,1397,Evidence
ev-1398,1398,Evidence
ev-1399,1399,Evidence
ev-1400,1400,Evidence
ev-1401,1401,Evidence
ev-1402,1402,Evidence
ev-1403,1403,Evidence
ev-1404,1404,Evidence
ev-1405,1405,Evidence
ev-1406,1406,Evidence
ev-1407,1407,Evidence
ev-1408,1408,Evidence
ev-1409,1409,Evidence
ev-1410,1410,Evidence
ev-1411,1411,Evidence
ev-1412,1412,Evidence
ev-1413,1413,Evidence
ev-1414,1414,Evidence
ev-1415,1415,Evidence
ev-1416,1416,Evidence
ev-1417,1417,Evidence
ev-1418,1418,Evidence
ev-1419,1419,Evidence
ev-1420,1420,Evidence
ev-1421,1421,Evidence
ev-1422,1422,Evidence
ev-1423,1423,Evidence
ev-1424,1424,Evidence
ev-1425,1425,Evidence
ev-1426,1426,Evidence
ev-1427,1427,Evidence
ev-1428,1428,Evidence
ev-1429,1429,Evidence
ev-1430,1430,Evidence
ev-1431,1431,Evidence
ev-1432,1432,Evidence
ev-1433,1433,Evidence
ev-1434,1434,Evidence
ev-1435,1435,Evidence
ev-1436,1436,Evidence
ev-1437,1437,Evidence
ev-1438,1438,Evidence
ev-1439,1439,Evidence
ev-1440,1440,Evidence
ev-1441,1441,Evidence
ev-1442,1442,Evidence
ev-1443,1443,Evidence
ev-1444,1444,Evidence
ev-1445,1445,Evidence
ev-1446,1446,Evidence
ev-1447,1447,Evidence
ev-1448,1448,Evidence
ev-1449,1449,Evidence
ev-1450,1450,Evidence
ev-1451,1451,Evidence
ev-1452,1452,Evidence
ev-1453,1453,Evidence
ev-1454,1454,Evidence
ev-1455,1455,Evidence
ev-1456,1456,Evidence
ev-1457,1457,Evidence
ev-1458,1458,Evidence
ev-1459,1459,Evidence
ev-1460,1460,Evidence
ev-1461,1461,Evidence
ev-1462,1462,Evidence
ev-1463,1463,Evidence
ev-1464,1464,Evidence
ev-1465,1465,Evidence
ev-1466,1466,Evidence
ev-1467,1467,Evidence
ev-1468,1468,Evidence
ev-1469,1469,Evidence
ev-1470,1470,Evidence
ev-1471,1471,Evidence
ev-1472,1472,Evidence
ev-1473,1473,Evidence
ev-1474,1474,Evidence
ev-1475,1475,Evidence
ev-1476,1476,Evidence
ev-1477,1477,Evidence
ev-1478,1478,Evidence
ev-1479,1479,Evidence
ev-1480,1480,Evidence
ev-1481,1481,Evidence
ev-1482,1482,Evidence
ev-1483,1483,Evidence
ev-1484,1484,Evidence
ev-1485,1485,Evidence
ev-1486,1486,Evidence
ev-1487,1487,Evidence
ev-1488,1488,Evidence
ev-1489,1489,Evidence
ev-1490,1490,Evidence
ev-1491,1491,Evidence
ev-1492,1492,Evidence
ev-1493,1493,Evidence
ev-1494,1494,Evidence
ev-1495,1495,Evidence
ev-1496,1496,Evidence
ev-1497,1497,Evidence
ev-1498,1498,Evidence
ev-1499,1499,Evidence
ev-1500,1500,Evidence
ev-1501,1501,Evidence
ev-1502,1502,Evidence
ev-1503,1503,Evidence
ev-1504,1504,Evidence
ev-1505,1505,Evidence
ev-1506,1506,Evidence
ev-1507,1507,Evidence
ev-1508,1508,Evidence
ev-1509,1509,Evidence
ev-1510,1510,Evidence
ev-1511,1511,Evidence
ev-1512,1512,Evidence
ev-1513,1513,Evidence
ev-1514,1514,Evidence
ev-1515,1515,Evidence
ev-1516,1516,Evidence
ev-1517,1517,Evidence
ev-1518,1518,Evidence
ev-1519,1519,Evidence
ev-1520,1520,Evidence
ev-1521,1521,Evidence
ev-1522,1522,Evidence
ev-1523,1523,Evidence
ev-1524,1524,Evidence
ev-1525,1525,Evidence
ev-1526,1526,Evidence
ev-1527,1527,Evidence
ev-1528,1528,Evidence
ev-1529,1529,Evidence
ev-1530,1530,Evidence
ev-1531,1531,Evidence
ev-1532,1532,Evidence
ev-1533,1533,Evidence
ev-1534,1534,Evidence
ev-1535,1535,Evidence
ev-1536,1536,Evidence
ev-1537,1537,Evidence
ev-1538,1538,Evidence
ev-1539,1539,Evidence
ev-1540,1540,Evidence
ev-1541,1541,Evidence
ev-1542,1542,Evidence
ev-1543,1543,Evidence
ev-1544,1544,Evidence
ev-1545,1545,Evidence
ev-1546,1546,Evidence
ev-1547,1547,Evidence
ev-1548,1548,Evidence
ev-1549,1549,Evidence
ev-1550,1550,Evidence
ev-1551,1551,Evidence
ev-1552,1552,Evidence
ev-1553,1553,Evidence
ev-1554,1554,Evidence
ev-1555,1555,Evidence
ev-1556,1556,Evidence
ev-1557,1557,Evidence
ev-1558,1558,Evidence
ev-1559,1559,Evidence
ev-1560,1560,Evidence
ev-1561,1561,Evidence
ev-1562,1562,Evidence
ev-1563,1563,Evidence
ev-1564,1564,Evidence
ev-1565,1565,Evidence
ev-1566,1566,Evidence
ev-1567,1567,Evidence
ev-1568,1568,Evidence
ev-1569,1569,Evidence
ev-1570,1570,Evidence
ev-1571,1571,Evidence
ev-1572,1572,Evidence
ev-1573,1573,Evidence
ev-1574,1574,Evidence
ev-1575,1575,Evidence
ev-1576,1576,Evidence
ev-1577,1577,Evidence
ev-1578,1578,Evidence
ev-1579,1579,Evidence
ev-1580,1580,Evidence
ev-1581,1581,Evidence
ev-1582,1582,Evidence
ev-1583,1583,Evidence
ev-1584,1584,Evidence
ev-1585,1585,Evidence
ev-1586,1586,Evidence
ev-1587,1587,Evidence
ev-1588,1588,Evidence
ev-1589,1589,Evidence
ev-1590,1590,Evidence
ev-1591,1591,Evidence
ev-1592,1592,Evidence
ev-1593,1593,Evidence
ev-1594,1594,Evidence
ev-1595,1595,Evidence
ev-1596,1596,Evidence
ev-1597,1597,Evidence
ev-1598,1598,Evidence
ev-1599,1599,Evidence
ev-1600,1600,Evidence
ev-1601,1601,Evidence
ev-1602,1602,Evidence
ev-1603,1603,Evidence
ev-1604,1604,Evidence
ev-1605,1605,Evidence
ev-1606,1606,Evidence
ev-1607,1607,Evidence
ev-1608,1608,Evidence
ev-1609,1609,Evidence
ev-1610,1610,Evidence
ev-1611,1611,Evidence
ev-1612,1612,Evidence
ev-1613,1613,Evidence
ev-1614,1614,Evidence
ev-1615,1615,Evidence
ev-1616,1616,Evidence
ev-1617,1617,Evidence
ev-1618,1618,Evidence
ev-1619,1619,Evidence
ev-1620,1620,Evidence
ev-1621,1621,Evidence
ev-1622,1622,Evidence
ev-1623,1623,Evidence
ev-1624,1624,Evidence
ev-1625,1625,Evidence
ev-1626,1626,Evidence
ev-1627,1627,Evidence
ev-1628,1628,Evidence
ev-1629,1629,Evidence
ev-1630,1630,Evidence
ev-1631,1631,Evidence
ev-1632,1632,Evidence
ev-1633,1633,Evidence
ev-1634,1634,Evidence
ev-1635,1635,Evidence
ev-1636,1636,Evidence
ev-1637,1637,Evidence
ev-1638,1638,Evidence
ev-1639,1639,Evidence
ev-1640,1640,Evidence
ev-1641,1641,Evidence
ev-1642,1642,Evidence
ev-1643,1643,Evidence
ev-1644,1644,Evidence
ev-1645,1645,Evidence
ev-1646,1646,Evidence
ev-1647,1647,Evidence
ev-1648,1648,Evidence
ev-1649,1649,Evidence
ev-1650,1650,Evidence
ev-1651,1651,Evidence
ev-1652,1652,Evidence
ev-1653,1653,Evidence
ev-1654,1654,Evidence
ev-1655,1655,Evidence
ev-1656,1656,Evidence
ev-1657,1657,Evidence
ev-1658,1658,Evidence
ev-1659,1659,Evidence
ev-1660,1660,Evidence
ev-1661,1661,Evidence
ev-1662,1662,Evidence
ev-1663,1663,Evidence
ev-1664,1664,Evidence
ev-1665,1665,Evidence
ev-1666,1666,Evidence
ev-1667,1667,Evidence
ev-1668,1668,Evidence
ev-1669,1669,Evidence
ev-1670,1670,Evidence
ev-1671,1671,Evidence
ev-1672,1672,Evidence
ev-1673,1673,Evidence
ev-1674,1674,Evidence
ev-1675,1675,Evidence
ev-1676,1676,Evidence
ev-1677,1677,Evidence
ev-1678,1678,Evidence
ev-1679,1679,Evidence
ev-1680,1680,Evidence
ev-1681,1681,Evidence
ev-1682,1682,Evidence
ev-1683,1683,Evidence
ev-1684,1684,Evidence
ev-1685,1685,Evidence
ev-1686,1686,Evidence
ev-1687,1687,Evidence
ev-1688,1688,Evidence
ev-1689,1689,Evidence
ev-1690,1690,Evidence
ev-1691,1691,Evidence
ev-1692,1692,Evidence
ev-1693,1693,Evidence
ev-1694,1694,Evidence
ev-1695,1695,Evidence
ev-1696,1696,Evidence
ev-1697,1697,Evidence
ev-1698,1698,Evidence
ev-1699,1699,Evidence
ev-1700,1700,Evidence
ev-1701,1701,Evidence
ev-1702,1702,Evidence
ev-1703,1703,Evidence
ev-1704,1704,Evidence
ev-1705,1705,Evidence
ev-1706,1706,Evidence
ev-1707,1707,Evidence
ev-1708,1708,Evidence
ev-1709,1709,Evidence
ev-1710,1710,Evidence
ev-1711,1711,Evidence
ev-1712,1712,Evidence
ev-1713,1713,Evidence
ev-1714,1714,Evidence
ev-1715,1715,Evidence
ev-1716,1716,Evidence
ev-1717,1717,Evidence
ev-1718,1718,Evidence
ev-1719,1719,Evidence
ev-1720,1720,Evidence
ev-1721,1721,Evidence
ev-1722,1722,Evidence
ev-1723,1723,Evidence
ev-1724,1724,Evidence
ev-1725,1725,Evidence
ev-1726,1726,Evidence
ev-1727,1727,Evidence
ev-1728,1728,Evidence
ev-1729,1729,Evidence
ev-1730,1730,Evidence
ev-1731,1731,Evidence
ev-1732,1732,Evidence
ev-1733,1733,Evidence
ev-1734,1734,Evidence
ev-1735,1735,Evidence
ev-1736,1736,Evidence
ev-1737,1737,Evidence
ev-1738,1738,Evidence
ev-1739,1739,Evidence
ev-1740,1740,Evidence
ev-1741,1741,Evidence
ev-1742,1742,Evidence
ev-1743,1743,Evidence
ev-1744,1744,Evidence
ev-1745,1745,Evidence
ev-1746,1746,Evidence
ev-1747,1747,Evidence
ev-1748,1748,Evidence
ev-1749,1749,Evidence
ev-1750,1750,Evidence
ev-1751,1751,Evidence
ev-1752,1752,Evidence
ev-1753,1753,Evidence
ev-1754,1754,Evidence
ev-1755,1755,Evidence
ev-1756,1756,Evidence
ev-1757,1757,Evidence
ev-1758,1758,Evidence
ev-1759,1759,Evidence
ev-1760,1760,Evidence
ev-1761,1761,Evidence
ev-1762,1762,Evidence
ev-1763,1763,Evidence
ev-1764,1764,Evidence
ev-1765,1765,Evidence
ev-1766,1766,Evidence
ev-1767,1767,Evidence
ev-1768,1768,Evidence
ev-1769,1769,Evidence
ev-1770,1770,Evidence
ev-1771,1771,Evidence
ev-1772,1772,Evidence
ev-1773,1773,Evidence
ev-1774,1774,Evidence
ev-1775,1775,Evidence
ev-1776,1776,Evidence
ev-1777,1777,Evidence
ev-1778,1778,Evidence
ev-1779,1779,Evidence
ev-1780,1780,Evidence
ev-1781,1781,Evidence
ev-1782,1782,Evidence
ev-1783,1783,Evidence
ev-1784,1784,Evidence
ev-1785,1785,Evidence
ev-1786,1786,Evidence
ev-1787,1787,Evidence
ev-1788,1788,Evidence
ev-1789,1789,Evidence
ev-1790,1790,Evidence
ev-1791,1791,Evidence
ev-1792,1792,Evidence
ev-1793,1793,Evidence
ev-1794,1794,Evidence
ev-1795,1795,Evidence
ev-1796,1796,Evidence
ev-1797,1797,Evidence
ev-1798,1798,Evidence
ev-1799,1799,Evidence
ev-1800,1800,Evidence
ev-1801,1801,Evidence
ev-1802,1802,Evidence
ev-1803,1803,Evidence
ev-1804,1804,Evidence
ev-1805,1805,Evidence
ev-1806,1806,Evidence
ev-1807,1807,Evidence
ev-1808,1808,Evidence
ev-1809,1809,Evidence
ev-1810,1810,Evidence
ev-1811,1811,Evidence
ev-1812,1812,Evidence
ev-1813,1813,Evidence
ev-1814,1814,Evidence
ev-1815,1815,Evidence
ev-1816,1816,Evidence
ev-1817,1817,Evidence
ev-1818,1818,Evidence
ev-1819,1819,Evidence
ev-1820,1820,Evidence
ev-1821,1821,Evidence
ev-1822,1822,Evidence
ev-1823,1823,Evidence
ev-1824,1824,Evidence
ev-1825,1825,Evidence
ev-1826,1826,Evidence
ev-1827,1827,Evidence
ev-1828,1828,Evidence
ev-1829,1829,Evidence
ev-1830,1830,Evidence
ev-1831,1831,Evidence
ev-1832,1832,Evidence
ev-1833,1833,Evidence
ev-1834,1834,Evidence
ev-1835,1835,Evidence
ev-1836,1836,Evidence
ev-1837,1837,Evidence
ev-1838,1838,Evidence
ev-1839,1839,Evidence
ev-1840,1840,Evidence
ev-1841,1841,Evidence
ev-1842,1842,Evidence
ev-1843,1843,Evidence
ev-1844,1844,Evidence
ev-1845,1845,Evidence
ev-1846,1846,Evidence
ev-1847,1847,Evidence
ev-1848,1848,Evidence
ev-1849,1849,Evidence
ev-1850,1850,Evidence
ev-1851,1851,Evidence
ev-1852,1852,Evidence
ev-1853,1853,Evidence
ev-1854,1854,Evidence
ev-1855,1855,Evidence
ev-1856,1856,Evidence
ev-1857,1857,Evidence
ev-1858,1858,Evidence
ev-1859,1859,Evidence
ev-1860,1860,Evidence
ev-1861,1861,Evidence
ev-1862,1862,Evidence
ev-1863,1863,Evidence
ev-1864,1864,Evidence
ev-1865,1865,Evidence
ev-1866,1866,Evidence
ev-1867,1867,Evidence
ev-1868,1868,Evidence
ev-1869,1869,Evidence
ev-1870,1870,Evidence
ev-1871,1871,Evidence
ev-1872,1872,Evidence
ev-1873,1873,Evidence
ev-1874,1874,Evidence
ev-1875,1875,Evidence
ev-1876,1876,Evidence
ev-1877,1877,Evidence
ev-1878,1878,Evidence
ev-1879,1879,Evidence
ev-1880,1880,Evidence
ev-1881,1881,Evidence
ev-1882,1882,Evidence
ev-1883,1883,Evidence
ev-1884,1884,Evidence
ev-1885,1885,Evidence
ev-1886,1886,Evidence
ev-1887,1887,Evidence
ev-1888,1888,Evidence
ev-1889,1889,Evidence
ev-1890,1890,Evidence
ev-1891,1891,Evidence
ev-1892,1892,Evidence
ev-1893,1893,Evidence
ev-1894,1894,Evidence
ev-1895,1895,Evidence
ev-1896,1896,Evidence
ev-1897,1897,Evidence
ev-1898,1898,Evidence
ev-1899,1899,Evidence
ev-1900,1900,Evidence
ev-1901,1901,Evidence
ev-1902,1902,Evidence
ev-1903,1903,Evidence
ev-1904,1904,Evidence
ev-1905,1905,Evidence
ev-1906,1906,Evidence
ev-1907,1907,Evidence
ev-1908,1908,Evidence
ev-1909,1909,Evidence
ev-1910,1910,Evidence
ev-1911,1911,Evidence
ev-1912,1912,Evidence
ev-1913,1913,Evidence
ev-1914,1914,Evidence
ev-1915,1915,Evidence
ev-1916,1916,Evidence
ev-1917,1917,Evidence
ev-1918,1918,Evidence
ev-1919,1919,Evidence
ev-1920,1920,Evidence
ev-1921,1921,Evidence
ev-1922,1922,Evidence
ev-1923,1923,Evidence
ev-1924,1924,Evidence
ev-1925,1925,Evidence
ev-1926,1926,Evidence
ev-1927,1927,Evidence
ev-1928,1928,Evidence
ev-1929,1929,Evidence
ev-1930,1930,Evidence
ev-1931,1931,Evidence
ev-1932,1932,Evidence
ev-1933,1933,Evidence
ev-1934,1934,Evidence
ev-1935,1935,Evidence
ev-1936,1936,Evidence
ev-1937,1937,Evidence
ev-1938,1938,Evidence
ev-1939,1939,Evidence
ev-1940,1940,Evidence
ev-1941,1941,Evidence
ev-1942,1942,Evidence
ev-1943,1943,Evidence
ev-1944,1944,Evidence
ev-1945,1945,Evidence
ev-1946,1946,Evidence
ev-1947,1947,Evidence
ev-1948,1948,Evidence
ev-1949,1949,Evidence
ev-1950,1950,Evidence
ev-1951,1951,Evidence
ev-1952,1952,Evidence
ev-1953,1953,Evidence
ev-1954,1954,Evidence
ev-1955,1955,Evidence
ev-1956,1956,Evidence
ev-1957,1957,Evidence
ev-1958,1958,Evidence
ev-1959,1959,Evidence
ev-1960,1960,Evidence
ev-1961,1961,Evidence
ev-1962,1962,Evidence
ev-1963,1963,Evidence
ev-1964,1964,Evidence
ev-1965,1965,Evidence
ev-1966,1966,Evidence
ev-1967,1967,Evidence
ev-1968,1968,Evidence
ev-1969,1969,Evidence
ev-1970,1970,Evidence
ev-1971,1971,Evidence
ev-1972,1972,Evidence
ev-1973,1973,Evidence
ev-1974,1974,Evidence
ev-1975,1975,Evidence
ev-1976,1976,Evidence
ev-1977,1977,Evidence
ev-1978,1978,Evidence
ev-1979,1979,Evidence
ev-1980,1980,Evidence
ev-1981,1981,Evidence
ev-1982,1982,Evidence
ev-1983,1983,Evidence
ev-1984,1984,Evidence
ev-1985,1985,Evidence
ev-1986,1986,Evidence
ev-1987,1987,Evidence
ev-1988,1988,Evidence
ev-1989,1989,Evidence
ev-1990,1990,Evidence
ev-1991,1991,Evidence
ev-1992,1992,Evidence
ev-1993,1993,Evidence
ev-1994,1994,Evidence
ev-1995,1995,Evidence
ev-1996,1996,Evidence
ev-1997,1997,Evidence
ev-1998,1998,Evidence
ev-1999,1999,Evidence
ev-2000,2000,Evidence
ev-2001,2001,Evidence
ev-2002,2002,Evidence
ev-2003,2003,Evidence
ev-2004,2004,Evidence
ev-2005,2005,Evidence
ev-2006,2006,Evidence
ev-2007,2007,Evidence
ev-2008,2008,Evidence
ev-2009,2009,Evidence
ev-2010,2010,Evidence
ev-2011,2011,Evidence
ev-2012,2012,Evidence
ev-2013,2013,Evidence
ev-2014,2014,Evidence
ev-2015,2015,Evidence
ev-2016,2016,Evidence
ev-2017,2017,Evidence
ev-2018,2018,Evidence
ev-2019,2019,Evidence
ev-2020,2020,Evidence
ev-2021,2021,Evidence
ev-2022,2022,Evidence
ev-2023,2023,Evidence
ev-2024,2024,Evidence
ev-2025,2025,Evidence
ev-2026,2026,Evidence
ev-2027,2027,Evidence
ev-2028,2028,Evidence
ev-2029,2029,Evidence
ev-2030,2030,Evidence
ev-2031,2031,Evidence
ev-2032,2032,Evidence
ev-2033,2033,Evidence
ev-2034,2034,Evidence
ev-2035,2035,Evidence
ev-2036,2036,Evidence
ev-2037,2037,Evidence
ev-2038,2038,Evidence
ev-2039,2039,Evidence
ev-2040,2040,Evidence
ev-2041,2041,Evidence
ev-2042,2042,Evidence
ev-2043,2043,Evidence
ev-2044,2044,Evidence
ev-2045,2045,Evidence
ev-2046,2046,Evidence
ev-2047,2047,Evidence
ev-2048,2048,Evidence
ev-2049,2049,Evidence
ev-2050,2050,Evidence
ev-2051,2051,Evidence
ev-2052,2052,Evidence
ev-2053,2053,Evidence
ev-2054,2054,Evidence
ev-2055,2055,Evidence
ev-2056,2056,Evidence
ev-2057,2057,Evidence
ev-2058,2058,Evidence
ev-2059,2059,Evidence
ev-2060,2060,Evidence
ev-2061,2061,Evidence
ev-2062,2062,Evidence
ev-2063,2063,Evidence
ev-2064,2064,Evidence
ev-2065,2065,Evidence
ev-2066,2066,Evidence
ev-2067,2067,Evidence
ev-2068,2068,Evidence
ev-2069,2069,Evidence
ev-2070,2070,Evidence
ev-2071,2071,Evidence
ev-2072,2072,Evidence
ev-2073,2073,Evidence
ev-2074,2074,Evidence
ev-2075,2075,Evidence
ev-2076,2076,Evidence
ev-2077,2077,Evidence
ev-2078,2078,Evidence
ev-2079,2079,Evidence
ev-2080,2080,Evidence
ev-2081,2081,Evidence
ev-2082,2082,Evidence
ev-2083,2083,Evidence
ev-2084,2084,Evidence
ev-2085,2085,Evidence
ev-2086,2086,Evidence
ev-2087,2087,Evidence
ev-2088,2088,Evidence
ev-2089,2089,Evidence
ev-2090,2090,Evidence
ev-2091,2091,Evidence
ev-2092,2092,Evidence
ev-2093,2093,Evidence
ev-2094,2094,Evidence
ev-2095,2095,Evidence
ev-2096,2096,Evidence
ev-2097,2097,Evidence
ev-2098,2098,Evidence
ev-2099,2099,Evidence
ev-2100,2100,Evidence
ev-2101,2101,Evidence
ev-2102,2102,Evidence
ev-2103,2103,Evidence
ev-2104,2104,Evidence
ev-2105,2105,Evidence
ev-2106,2106,Evidence
ev-2107,2107,Evidence
ev-2108,2108,Evidence
ev-2109,2109,Evidence
ev-2110,2110,Evidence
ev-2111,2111,Evidence
ev-2112,2112,Evidence
ev-2113,2113,Evidence
ev-2114,2114,Evidence
ev-2115,2115,Evidence
ev-2116,2116,Evidence
ev-2117,2117,Evidence
ev-2118,2118,Evidence
ev-2119,2119,Evidence
ev-2120,2120,Evidence
ev-2121,2121,Evidence
ev-2122,2122,Evidence
ev-2123,2123,Evidence
ev-2124,2124,Evidence
ev-2125,2125,Evidence
ev-2126,2126,Evidence
ev-2127,2127,Evidence
ev-2128,2128,Evidence
ev-2129,2129,Evidence
ev-2130,2130,Evidence
ev-2131,2131,Evidence
ev-2132,2132,Evidence
ev-2133,2133,Evidence
ev-2134,2134,Evidence
ev-2135,2135,Evidence
ev-2136,2136,Evidence
ev-2137,2137,Evidence
ev-2138,2138,Evidence
